"","year","country","pa_pp","spatial_lag_pp","time_spatial_lag_pp","rel_lag_pp","time_rel_lag_pp","trade_lag_pp","time_trade_lag_pp","trade_lag_pp_20","time_trade_lag_pp_20","lang_lag_pp","time_lang_lag_pp","env_igo_lag_pp","time_env_igo_lag_pp","env_igo_lag_pp_20","time_env_igo_lag_pp_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","av_pp","US","env_igo_nb"
"3048",1986,"NER",0,-0.000312238049669754,0.000201544445094882,-0.000204525376107142,-0.00132006660084152,NA,NA,NA,NA,0.000488674756931382,-0.00130577203198002,0.000489263352463204,-0.000330845663344655,0.00054621647461455,-0.00032634483251861,200.4254447,53.52663718,7.71812745,-0.00651267068719763,0.206611016159256,4.025813201,5.67428594,7,-0.000259449141599208,-0.00280845643783842,6
"3049",1986,"NGA",0,0.000521504474542705,0.00166093662210999,0.00204376709015121,0.000317532581390874,0.00104273233041434,-0.000371379881714364,0.00118578381861894,-0.000363790820285267,0.00149415074981742,-0.000692295446905197,0.000976262202406527,-0.000218553491848842,0.00111201697089962,-0.000233416346985973,882.2827027,10.39197861,5.913027459,0.0065845265979159,0.000429990453453105,10.62043925,91.77426903,7,-0.000259449141599208,-0.00280845643783842,7
"3050",1986,"NIC",0,-2.74926436547028e-05,-0.00655427396580689,0.000200416511216241,-0.000517844346581454,0.000103153596453862,-0.000450931010553989,0.000101144461241091,-0.000562836264782828,0.000332295277270699,-0.000181417888480935,0.000590264287038347,-0.000225860956624868,0.000341600326366148,-0.000107730457938416,713.2054318,36.59246114,-4.081851487,-3.7260374493539e-06,0.0375621826326876,0.871597619,31.27001828,5,-0.000259449141599208,-0.00280845643783842,5
"3051",1986,"NLD",0.00162628917409102,-0.00416777986362637,0.0028743866420356,0.000200416511216241,-0.000517844346581454,0.00125819780173926,-0.000129055982858358,0.00135302894696424,0.000160516107306433,1.56517891709551e-05,0.00380329984953149,0.000600764010506234,-0.000201817428660572,0.0003892143641545,-0.000501022298709109,9926.129971,114.4831311,2.580179771,0.0104599805625461,0,1.672367719,429.2545024,1,-0.000259449141599208,-0.00280845643783842,17
"3052",1986,"NOR",0.00168856240984694,0.00172631625451296,-0.000740531781576885,0.000185824668081957,-0.000562100965182456,0.000984607297600773,-0.000419464028669032,0.00106128280213872,-0.000383349402355879,NA,NA,0.000574200111905481,-0.000209328347329035,0.00039837022633065,-0.000441078703700592,15753.55277,76.74119224,5.553358964,-0.00648495093556443,0,6.755610754,11.36915596,1,-0.000259449141599208,-0.00280845643783842,18
"3053",1986,"NPL",-0.00108030982470445,0.000258083996905446,0.000145322238787173,0,0,0.000870675464222776,-0.000810025504417835,0.000972091167268756,-0.00118436802441644,NA,NA,0.000943549741212385,-0.000299722811039088,0.000943549741212385,-0.000299722811039088,149.363094,31.52878547,6.144905237,0.000248099750952279,0.0718954911357402,1.152462424,122.6613357,3,-0.000259449141599208,-0.00280845643783842,2
"3054",1986,"NZL",0.00274765445027247,NA,NA,0.000200416511216241,-0.00051681167756635,0.000588005659138919,-0.000970035968567459,0.000570523251619247,-0.0010471516560125,0.00148198078081699,-0.000705896380506609,0.000745514444924884,-0.00019885281343288,0.000563271042779668,-0.000182731071551071,7600.565242,60.74322784,1.615422838,0.00913162316720529,0,2.478540129,12.33185219,1,-0.000259449141599208,-0.00280845643783842,10
"3055",1986,"OMN",-0.000303013224555735,0.000590457662223382,0.000151008082697469,-0.000422831357692902,-0.00109968041469265,0.000449221622447145,-0.000685592925649691,0.000447690223364093,-0.000522126667286758,0.000154317210302246,-0.00130886388407021,0.000707645769310578,-0.000239434056036324,0.000335721216309038,-0.000235336319914728,7393.469229,87.01061914,14.00719711,0.0161175982877328,0.00775373517970989,40.93889962,4.372500808,6,-0.000259449141599208,-0.00280845643783842,5
"3056",1986,"PAK",5.86107272955716e-05,0.000654006692741267,-0.00375474826698309,-0.000425152129550922,-0.00109730971213303,0.000635596673369734,-0.000825316340452974,0.000583708189266216,-0.000451643213754371,0.00148194565236395,-0.000692295446905197,0.000734388578453858,-0.000244530467807879,0.000460858570209432,-0.00025867317215467,320.67981,33.17074617,7.592114699,0.00421864139125953,0.0214503678030282,1.153235992,125.9878995,4,-0.000259449141599208,-0.00280845643783842,6
"3057",1986,"PAN",0.00334926143534114,0.00314152563847749,-0.00865861921010118,0.000200416511216241,-0.000517844346581454,0.000395239132566072,-0.000467106267823735,0.000239863412677166,-0.000677257460753363,0.000332295277270699,-0.000147778764901897,0.000691825441519841,-0.00024484219618178,0.00031483151472448,-0.000109652011389914,2977.388971,94.05957221,4.942233652,0.0102881333139066,0.00751049035245968,0.123443848,29.55427764,6,-0.000259449141599208,-0.00280845643783842,7
"3058",1986,"PER",0.000482407681175204,0.000913969986902381,-0.00713303035273549,0.000201282757110417,-0.000518710592475631,0.000819434981465274,-0.000990081856194653,0.00101156533015477,-0.00127674829925443,0.000332295277270699,-0.000147778764901897,0.000620299929469199,-2.97942630142924e-05,0.000262562699071556,6.90068406428149e-06,838.0591412,44.87870948,2.061132066,6.04272435086976e-05,0.0185747312643763,10.57157548,15.42703906,2,-0.000259449141599208,-0.00280845643783842,8
"3059",1986,"PHL",-0.00339246666666667,8.82271747813449e-05,9.162369968152e-05,0.000203610800803431,-0.000484803682606884,0.000762142669387075,-0.00108785593404895,0.000803640701939686,-0.00103046192110144,0.00148198078081699,-0.000692295446905197,0.000732164295445134,-0.000253426168173585,0.000469537282228936,-0.000269373237871726,637.8374132,32.84052184,-6.858377209,0.000343234060309641,0.0130140051447158,1.957885049,183.8302311,4,-0.000259449141599208,-0.00280845643783842,7
"3060",1986,"PNG",-0.000125913274565719,0.00267366621902088,0,0.000138267410266204,-0.000517844346581454,0.000710554336057514,-0.000331275802101414,0.000738103517722073,-0.000306357905448662,0.00148198078081699,-0.0006562351551013,0.00078568221310874,-0.000214339843542483,0.00078568221310874,-0.000214339843542483,702.9202487,94.55467619,4.000190344,0.0343938218686697,0.10428027279471,21.01781957,7.612902442,2,-0.000259449141599208,-0.00280845643783842,2
"3061",1986,"POL",0.0151652444740798,0.00261582895386657,-0.00016597100089933,0.000200410637380362,-0.000517844346581454,0.000795723601216293,-0.000480778404853156,0.000878790586308345,-0.000138656394991316,NA,NA,0.000741607506730116,-0.000277071048448193,0.000864453554296828,-0.000137277743391951,NA,NA,NA,NA,0,NA,121.4596787,6,-0.000259449141599208,-0.00280845643783842,9
"3062",1986,"PRK",4.69553675128652e-05,0.00392365188069197,0.00203908547428802,-0.00126169923062662,0.00756024113830183,NA,NA,NA,NA,0,0.000561790668348043,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,160.497359,7,-0.000259449141599208,-0.00280845643783842,0
"3063",1986,"PRT",3.37603126356889e-05,0,0,0.000201844487305837,-0.00051927232267105,0.001170052708785,-0.000367825905189484,0.00127597836916943,-0.00032932406159903,0.00215586971368016,2.10655950220375e-05,0.00064225980196761,-0.000224381686181149,0.000695879105935051,-0.000828122222038827,2705.193002,61.51639838,2.807438851,0.0101061383753486,0,0.449473073,109.5476831,1,-0.000259449141599208,-0.00280845643783842,13
"3064",1986,"PRY",0,0.000340039699665005,-0.00296770867291708,0.000200416511216241,-0.000517844346581454,0.000913532256494902,-0.00108390527159461,0.00214993872589272,-0.00176861068701201,0.000332295277270699,-0.000147778764901897,0.000735115998647093,-0.000388325145818526,0.000769224482624362,-0.000414157608382375,928.4262743,54.20862358,4.523135678,0.00021325539244379,0.0102057937812385,2.5248904,8.898811981,5,-0.000259449141599208,-0.00280845643783842,5
"3065",1986,"QAT",0,0.00885019973707945,-0.00420519374236119,-0.000422831357692902,-0.00109968041469265,NA,NA,NA,NA,-2.04701499111245e-05,-0.00120818204683404,0.000679516741523578,-0.000254571344401494,0.000416466308312253,-0.000133536748979616,16818.35103,NA,NA,0.00129524068228966,0.000302277003440382,41.1745875,31.51317829,5,-0.000259449141599208,-0.00280845643783842,2
"3066",1986,"ROU",0,0.00246630728395633,0.000339665879628248,0.000218695684921027,-0.000536123520286241,NA,NA,NA,NA,NA,NA,0.000572840840888364,-0.000403624944246401,-0.00062729749101383,-0.00314315369047421,NA,NA,NA,NA,0,NA,98.69323174,7,-0.000259449141599208,-0.00280845643783842,7
"3067",1986,"RWA",0,-0.000144230769230769,0.000144230769230769,0.000200416511216241,-0.000517844346581454,NA,NA,NA,NA,0.00125827045243653,-0.000799694847237892,0.000855608652870565,-0.00035534343571555,0.000855608652870565,-0.00035534343571555,273.7663528,30.66989535,4.402748333,0.00852167154845469,0.102953686570117,3.666745003,254.0231861,6,-0.000259449141599208,-0.00280845643783842,2
"3068",1986,"SAU",0,0.00472417169287742,-0.00236153148458583,-0.000422831357692902,-0.00107211475191863,NA,NA,NA,NA,0.000154317210302246,-0.000142491641464787,0.000793806022054127,-0.000282227484932374,0.00034234533637655,-0.00033241115120478,8060.19535,66.71349446,-9.794502265,0.00472985777589559,0.000264490168626923,26.63719723,5.996327377,6,-0.000259449141599208,-0.00280845643783842,3
"3069",1986,"SDN",0,0.000152563824470298,-0.00079482022804776,-0.000424785048602755,-0.00108785024260372,NA,-0.000298596904384162,NA,-0.00025010219684654,3.98316082075601e-05,-0.00130886388407021,0.000763827145313385,-0.000284673035859458,0.000320107933468267,-0.000355381078165545,333.9388428,17.62802597,-6.281043581,-0.000375800834173617,0.139035178140518,0.00110289,8.214308081,6,-0.000259449141599208,-0.00280845643783842,4
"3070",1986,"SEN",5.12937827258364e-05,0,0,-0.000422831357692902,-0.00109968041469265,0.00114958722551161,NA,0.00114539953618244,NA,0.000612309239532319,-0.00107372120186296,0.00104844780727631,-0.000255798191465508,0.00116728414278721,-0.000269088799751102,585.6643726,52.63377178,3.463084465,-0.0041382276028789,0.0760629025023854,1.915000702,33.868514,3,-0.000259449141599208,-0.00280845643783842,9
"3071",1986,"SLB",0,-0.0028598451329592,0.00285909617243528,0.000191504432354803,-0.000514549691347995,0.000210622646382674,-0.000351861694504892,0.000210041914256342,-0.000398443160015853,0.00142423489400077,-0.000686176392376439,0.000700509359278559,-0.000253522435105791,0.000506656486629818,-0.000132260046251007,597.2224541,142.7966005,-3.132322903,0.00407990287102338,0.11514877915325,7.954883175,9.902036442,2,-0.000259449141599208,-0.00280845643783842,2
"3072",1986,"SLE",0,8.159757040941e-06,-2.80778156603462e-07,0.00203094791177867,0.000362979809977145,NA,NA,NA,NA,0.00147366340700363,-0.000304981155236147,0.000800622259985467,-0.000292053154952311,0.000468736673436156,-0.000330978344518553,228.5395414,31.43184278,-5.311340498,-0.0361271391275525,0.0744552534358093,9.608404089,51.94540039,5,-0.000259449141599208,-0.00280845643783842,4
"3073",1986,"SUR",0.00802099865706263,0.000364583333333333,-0.00299225230658541,0.000200416511216241,-0.000517844346581454,NA,NA,NA,NA,-1.815494710641e-05,8.65539420035097e-05,0.000446094612046263,-0.000388157998450538,0.000208708798490508,-0.000385478327885555,2254.817639,NA,2,0.0243986254295533,0.0108820160366552,12.10100669,2.481865385,6,-0.000259449141599208,-0.00280845643783842,5
"3074",1986,"SWE",6.96231557405875e-05,0.00178191721011189,0.000177969152261906,0.000200416511216241,-0.000517844346581454,0.00106212568457855,-0.000385387087395058,0.0011484652516662,-0.000283809797534536,0.00340333156129568,0,0.000731948406847382,-0.000331264625430115,0.000602004909661021,-0.000711737474607994,13666.85775,63.98881766,2.160373746,0.00344321888384564,0,0.555433374,20.49980888,1,-0.000259449141599208,-0.00280845643783842,17
"3075",1986,"SWZ",-0.00578931342165899,0.000891796220088405,-0.00176286313062034,0.000200416511216241,-0.000517844346581454,NA,NA,NA,NA,0.00148198078081699,-0.00068935013196741,0.000959663618600034,-0.000346554656031778,0.00109207701480244,-0.000357269836683431,512.635792,149.5165109,3.792415692,0.0322745053280723,0.0665693924700688,21.46869417,40.8372093,5,-0.000259449141599208,-0.00280845643783842,2
"3076",1986,"SYC",0,0.000561541942506048,-0.000653212887046028,0.000181283697403405,-0.000517844346581454,0.000616277029919452,-0.000982426008051159,0.000588638193571991,-0.00100534105008083,0.00124556092508706,-0.000781730889920705,0.000657430458983957,-0.000270753191402322,0.000448146407043948,-0.000167701539135325,2588.552804,75.06083492,11.12573758,0.0689608510021803,0.13050104843407,0,141.8347826,6,-0.000259449141599208,-0.00280845643783842,3
"3077",1986,"SYR",0,0.00900271175604131,-0.000237013439775727,-0.000418634248540712,-0.00110389353369706,0.00139560299297772,0.000150293637974036,0.00135772871232417,4.63239765602244e-07,0.000154317210302246,-0.00130886388407021,0.000653184832906893,-0.000135975592817622,0.00046546904602769,-4.80894350669668e-05,2011.571057,37.39741664,9.350807332,0.000707419645540901,0.0287674547728237,6.805190016,57.35621939,6,-0.000259449141599208,-0.00280845643783842,5
"3078",1986,"TCD",0,-0.000637422372118356,-0.000617001289030675,0.00203382454203036,0.00014047089472617,NA,NA,NA,NA,0.000488674756931382,-0.00130577203198002,0.00188369840314261,-0.00037856042208137,0.00220328054829187,-0.000383385657735683,207.9619514,43.23366539,21.79277353,0.0519326944548592,0.173318413430203,5.730366297,3.945036531,7,-0.000259449141599208,-0.00280845643783842,6
"3079",1986,"TGO",0,-0.00165544980899962,0.00167105134322292,0.00203382454203036,0.00014047089472617,0.000891953307530755,NA,0.000914958692948926,NA,0.000603127020606388,-0.00107208250896641,0.000793806022054127,-0.000282227484932374,0.00034234533637655,-0.00033241115120478,228.4903026,105.5182458,5.555552164,0.0213489058844268,0.145443147110794,7.871004793,61.34414414,6,-0.000259449141599208,-0.00280845643783842,3
"3080",1986,"THA",0.00101783208606172,1.21505850516465e-05,-2.4404038055952e-05,0.00200524966426566,-0.00107978973576023,0.000685100698440208,-0.00116322862361056,0.000721572081430941,-0.00124979504193,NA,NA,0.000743769422143162,-0.000237197070664352,0.000472557354926616,-0.000249484856910133,768.86528,49.15522845,4.647240357,0.0041953149577117,0.0114889983067611,1.568008041,99.03294251,3,-0.000259449141599208,-0.00280845643783842,6
"3081",1986,"TON",0,NA,NA,NA,NA,0.000376735712509862,-0.000352918896556908,0.000184677328887435,-0.000207681453843814,0.00148198078081699,-0.000692295446905197,NA,NA,NA,NA,618.8106055,102.3593572,6.55846346,0.000348773850691283,0.211959421645676,0.200602049,134.7986111,5,-0.000259449141599208,-0.00280845643783842,0
"3082",1986,"TTO",0,1.21386965794497e-05,-5.29665163878491e-05,0.00016703460495491,-0.000468932798966998,0.000853058266626155,-0.000761822531363109,0.000984459712945908,-0.00118357158271403,0.00148198078081699,-0.000692295446905197,0.000545509622411827,-0.000259988359863769,0.000315045251737914,-0.000240400424032075,6147.700102,NA,-4.119419554,0.000160478114060451,0.000984284243367088,14.90886692,233.8762183,1,-0.000259449141599208,-0.00280845643783842,4
"3083",1986,"TUN",0,0.000410386344962973,9.32096494452673e-05,-0.000514419839368652,-0.00110148297687886,0.00141074122665989,-7.67043219284701e-05,0.00140129202584083,-7.54163045989602e-05,0.000487648881276866,-0.00130577203198002,0.000783515432417455,-0.000215262192312349,0.000792628029465241,-0.000143579866049706,1124.944121,70.23638203,5.648573237,0.0128236822864747,0.0190744893346434,11.23238882,48.12108651,5,-0.000259449141599208,-0.00280845643783842,6
"3084",1986,"TWN",-0.00378509769187987,0.00017645434956269,0.00018324739936304,NA,NA,NA,NA,NA,NA,1.95369090985239e-05,-8.8301689343622e-05,0.000735827809715749,-0.000239559781760649,0.00033801185110596,-0.000328149469779078,NA,NA,NA,NA,0,NA,NA,5,-0.000259449141599208,-0.00280845643783842,2
"3085",1986,"TZA",0,0.000111199675278784,-0.000526876756004424,0.00203382454203036,0.00014047089472617,NA,NA,NA,NA,0.00148198078081699,-0.000692295446905197,0.000750139741458625,-0.000292091742334734,0.000316955990248372,-0.00034981058872119,NA,NA,NA,NA,NA,NA,25.47936893,6,-0.000259449141599208,-0.00280845643783842,6
"3086",1986,"UGA",0,-4.3747211731729e-05,-0.000779071421324698,0.000182750342672579,-0.000510577717405765,NA,NA,NA,NA,0.00148198078081699,-0.000692295446905197,0.000904190426813477,-0.000309990575865397,0.000996630377818122,-0.000308227819797271,234.0372519,28.7468564,-3.306380007,-0.00113647136254866,0.0509934688158519,8.932812063,75.26607777,5,-0.000259449141599208,-0.00280845643783842,4
"3087",1986,"USA",-0.000271514614911178,0.00010459342583861,0,0.000200416511216241,-0.000517844346581454,0.000909441171433675,-0.000465507262817651,0.000908576050002769,-0.000396181180323095,0.00148198078081699,-0.000692295446905197,0.000812652607894471,-0.000284975463574043,0.000594862324193327,-0.000300704152222237,18236.82773,16.60390613,4.169656223,0.00221941562302661,0,2.150897166,25.97718518,1,-0.000259449141599208,-0.00280845643783842,15
"3088",1986,"VEN",0.000305498602050314,0.000264491267774601,-0.00330825929450329,0.000200416511216241,-0.000517844346581454,0.000631959870764067,-0.00106406964114152,0.000708007699164986,-0.00152479645740497,0.000332295277270699,-0.000147778764901897,0.000614072528135187,-0.000380285329468608,0.000228545739450127,-0.00042632841410945,3560.762222,39.44059164,0.193300161,0.00109738542542461,0.000266438729796454,17.51464359,19.72938496,1,-0.000259449141599208,-0.00280845643783842,6
"3089",1986,"VNM",0.00528267358075311,8.89502439835067e-05,7.69121239943352e-05,0,0,NA,NA,NA,NA,NA,NA,0.000420220725958352,-0.00013101175704832,0.000420220725958352,-0.00013101175704832,235.6525399,NA,3.805855668,-5.67589726115155e-06,0.010723897955001,2.168610717,183.7577591,7,-0.000259449141599208,-0.00280845643783842,2
"3090",1986,"VUT",0,0,0,0.000200416511216241,-0.000517844346581454,NA,NA,NA,NA,0.00124556092508706,-0.00079145994737036,0.000865127074466254,-0.000267350672254161,0.000922616231383839,-0.000261741454177889,990.5154088,110.5285745,1.001623321,0.0350819189724904,0.159339986012528,0.521780226,10.92034454,2,-0.000259449141599208,-0.00280845643783842,3
"3091",1986,"WSM",0,NA,NA,0.000200416511216241,-0.000517844346581454,NA,NA,NA,NA,0.00134368770052281,-0.000692295446905197,0.000876217909592249,-0.000342267038681158,0.000876217909592249,-0.000342267038681158,573.9484436,NA,3.91949636,0.0044992175713111,0.184467911634586,1.945421641,58.83992933,4,-0.000259449141599208,-0.00280845643783842,1
"3092",1986,"ZAF",0.000757526703222187,0.000215546847630425,-0.000563860933216175,0.000200392541212988,-0.000517844346581454,NA,NA,NA,NA,0.00158179652946629,-0.000691069221443328,0.000699527632473814,-0.000194163334104769,0.000455523511940402,-0.000205136985936743,1909.739723,47.94826638,-1.211540882,-0.00702215388448216,NA,11.36395851,27.823957,5,-0.000259449141599208,-0.00280845643783842,8
"3093",1986,"ZMB",-1.7273222518932e-05,0.000254798920025259,-0.000503675180177239,0.00020969714826191,-0.000527124983627124,NA,NA,NA,NA,0.00148198078081699,-0.00079211119555449,NA,NA,NA,NA,341.1763201,NA,1.615310368,0.0225752626544687,0.139962248637574,7.858052786,8.994537188,5,-0.000259449141599208,-0.00280845643783842,4
"3094",1986,"ZWE",0,0.000445898110044203,-0.000881431565310168,0.000200416511216241,-0.000517844346581454,0.000945615134114269,-0.000627648821422096,0.00103095368716607,-0.000768180047713465,0.00148198078081699,-0.000692295446905197,NA,NA,NA,NA,648.6680364,44.21367667,6.944387768,0.000505318089412704,0.0417401418983867,3.846655441,22.46481841,4,-0.000259449141599208,-0.00280845643783842,4
"3095",1987,"AGO",0,2.38671153412933e-05,-0.00059812567301194,0.0051232536358053,0.000188368072717965,NA,NA,NA,NA,-0.00126819187793439,0.00215586971368016,0.00650581125858112,0.0007960594578562,0.00579623653509214,0.000859719019264759,684.4435226,NA,2.900001742,0.0330879389156422,0.0184175386485572,7.48478934,8.28793936,7,0.00051271959987148,-0.000271514614911178,4
"3096",1987,"ALB",0,0.00151024309105287,0.00104221122199059,-0.00162063206340993,0.00157988785551032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693.8734746,31.63730488,5.637243179,0,NA,7.698485156,110.315146,7,0.00051271959987148,-0.000271514614911178,3
"3097",1987,"ARG",-0.00586893612429866,-0.000201002353039596,0.000204023819799003,0.00504061902105356,0.000201656726373753,0.00944303720762653,0.000895865707220854,0.0134471915167632,0.00139237382359498,0.000834184244405269,9.62945710283017e-05,0.00755919763858362,0.000707950844565013,0.0100235621808776,0.000378560337344205,3607.820561,14.48603279,6.153377063,0.00517424775091496,0.000664088540663818,1.302186122,11.23558971,2,0.00051271959987148,-0.000271514614911178,6
"3098",1987,"AUS",0.000515250268523327,-7.68494737529885e-06,3.48115778702937e-05,0.00508611216166446,0.000196822410015649,0.00869295201010788,0.000612926547529249,0.00816033226341162,0.000612881657092953,0.0078669045060913,0.00148051576571258,0.00822648910906584,0.000742499368037266,0.00959852097367237,0.000556424815416411,11391.43671,33.01017396,3.966274337,0.0294278579124468,0,3.246925463,2.085098213,1,0.00051271959987148,-0.000271514614911178,10
"3099",1987,"AUT",0.00100334629406643,0.00141475785639109,0.000339486789713142,0.00505631654498669,0.000160377316377468,0.00335487850580475,0.00135653882316437,0.00309902011521477,0.00154734068069254,0.000869888701169035,-5.46840146646612e-05,0.00747599323578953,0.000720995582406798,0.0133430424016411,0.000721377439876552,13083.07266,64.01459766,2.301393212,0.00185185793404827,0,0.242697773,91.73284052,1,0.00051271959987148,-0.000271514614911178,8
"3100",1987,"BDI",0,0.00037037037037037,0,0.00510815035229514,0.000200416511216241,NA,NA,NA,NA,0.00936643641548381,0.000603127020606388,0.00515002789694766,0.000856265371297319,0.00515002789694766,0.000856265371297319,238.3569167,34.0388589,3.25018046,0.00126820029682702,0.159196087690232,8.575432433,196.3281153,7,0.00051271959987148,-0.000271514614911178,2
"3101",1987,"BEL",0,0.00114803263110684,-0.000209386211191218,0.00510815035229514,0.000211493132011153,0.00294908293610366,0.00119928165025925,0.00210381310778216,0.0012788418211354,0.00815685587324727,0.000599673923150967,0.00772446497886418,0.000596796018658941,0.0123928285511724,0.00032752809162068,12170.0407,112.3270245,1.822761831,0.00608120380939685,0,0.09183226,300.4821146,1,0.00051271959987148,-0.000271514614911178,14
"3102",1987,"BEN",0,-0.000453907975269502,0.00166872813877521,0.362092364039692,-7.26197884256402e-05,NA,NA,NA,NA,0.00936643641548381,0.000603127020606388,0.00688146307186639,0.00105424861200588,0.00859796657301215,0.00122124586359453,293.5596354,49.2914177,2.171141598,0.000823290412143005,0.100793198473978,7.697096052,40.36344448,7,0.00051271959987148,-0.000271514614911178,6
"3103",1987,"BFA",0,0.0602456747667657,0.00144414778657969,-0.00212583357324132,0.00203382454203036,NA,NA,NA,NA,0.00936643641548381,0.000603127020606388,0.00489317406981174,0.00167020049145465,0.00568647159943388,0.00195338188271552,248.092873,37.96172942,7.955362729,0.00154200991330574,0.132057927226906,7.664691608,29.99936769,7,0.00051271959987148,-0.000271514614911178,5
"3104",1987,"BGD",-0.000522967129193049,0.000473767921732524,1.68801563178444e-05,0.00309487849957395,-0.000229854243637603,0.00952787882519394,0.000542160488236919,0.007635144700614,0.000295425203751342,NA,NA,0.00791272960065347,0.000732286107442306,0.00918584664684359,0.000509625063059942,221.5696191,17.01874251,4.173382559,0.000111899311750723,0.0591525681210364,0.579746279,754.9492663,4,0.00051271959987148,-0.000271514614911178,3
"3105",1987,"BGR",-0.000346664423821967,3.13387319976323e-05,-6.9299292843411e-05,0.00510815035229514,0.000200416511216241,NA,NA,NA,NA,NA,NA,0.00425248983147006,0.000788617688429629,0.00425248983147006,0.000788617688429629,2260.427281,83.50356439,4.207602003,0,0,0.829493578,80.9741571,7,0.00051271959987148,-0.000271514614911178,7
"3106",1987,"BHR",0,0.00176790706128423,0.00829845187745944,0.00309487849957395,-0.000422831357692902,0.00434773793023162,0.000554249073633418,0.00385198722291821,0.000536786878290333,0.0146286587610832,0.000132526913252536,0.00525963537854419,0.000876217909592249,0.00525963537854419,0.000876217909592249,6780.143797,183.5235689,1.182993916,-0.0104556939977378,0.0326006454691128,26.51445468,652.457971,5,0.00051271959987148,-0.000271514614911178,1
"3107",1987,"BHS",0,-0.00117378722485973,0.00103840310746655,0.00510815035229514,0.000200416511216241,0.00993415083860875,0.000705233015544986,0.0100574265851948,0.000957593131356914,0.00788176510423518,0.00148094223633799,0.00747311339489405,0.000633994068977343,0.00883417772149351,0.00040419938677394,9858.295721,121.7229525,1.797000227,-0.00533872598584429,0.000663296253185035,0.040423691,25.05534466,2,0.00051271959987148,-0.000271514614911178,3
"3108",1987,"BLZ",-0.000101215455519832,-0.000130741782298262,0.000130741782298262,0.00510815035229514,0.000200416511216241,0.0111813107766516,0.000466621043228384,0.0158361415053784,0.000289055622954945,0.00586598536093045,0.00116581726734176,0.00616864318287224,0.000802668848127615,0.00616864318287224,0.000802668848127615,1385.471231,93.69069987,4.539456958,0.019858544950899,0.103868821955131,0.458824723,7.329723805,1,0.00051271959987148,-0.000271514614911178,2
"3109",1987,"BOL",-0.0104365314974565,-0.00021875,0.00021875,0.00510815035229514,0.000200416511216241,0.0115781852953443,0.000531431013684921,0.0115781852953443,0.000531431013684921,0.000567414420573511,0.000332295277270699,0.00872074022451944,0.000864657847751991,0.00975006554585145,0.000932786312280953,607.0821405,47.0313574,-2.5738842,0.00252564833771676,0.0634644911270691,2.395445823,6.020477245,2,0.00051271959987148,-0.000271514614911178,5
"3110",1987,"BRA",0.00799188385325109,0.016700597335159,-0.000101768732886556,0.00510815035229514,0.000200416511216241,0.00852973898986227,0.00084455758730823,0.00874469852127813,0.00101719022937114,-0.00125132263534775,0.00254828147682687,0.00942450015939233,0.000669896760731056,0.0110036827831952,0.000373152480502619,1545.928425,15.86065415,7.49,0.00159811746394971,0.000684364878010367,2.030064778,16.70746781,2,0.00051271959987148,-0.000271514614911178,10
"3111",1987,"BRB",0,0.000125418286758304,0.000354682754026635,0.00510815035229514,0.000200416511216241,0.0116083027389221,0.00059384488148707,0.0151434465658607,0.000507410065129832,0.00805572832964268,0.0012672468087572,0.00690121809687194,0.000572928913419008,0.00833334417133003,0.000303759653443243,5990.460128,92.34179248,5.104166667,0.00500725184778787,0.00291389767486245,0.352179009,600.8604651,1,0.00051271959987148,-0.000271514614911178,3
"3112",1987,"BRN",0.150216637781629,8.298755186722e-05,0,0.00309487849957395,-0.000422831357692902,0.00165836152320947,0.000648811691615727,0.00267562139005127,0.000659264795990007,0,0,0.00525963537854419,0.000876217909592249,0.00525963537854419,0.000876217909592249,10263.00641,NA,-2.715469953,-0.00256508874969579,0.00107691329494963,30.08661367,43.60815939,6,0.00051271959987148,-0.000271514614911178,1
"3113",1987,"BTN",0,0.000588658290696591,0.000258083996905446,0.00105539470794512,0.00025445802151543,NA,NA,NA,NA,0,0,0.00758022303902925,0.000876217909592249,0.00758022303902925,0.000876217909592249,383.1120184,73.76857643,11.3921976,NA,0.191600984390025,8.472567424,10.68319671,5,0.00051271959987148,-0.000271514614911178,1
"3114",1987,"BWA",0,0,0,-0.00212583357324132,0.00203382454203036,NA,NA,NA,NA,0.00528584610069293,0.00149650298245448,0.00581700166306614,0.000819092229471748,0.00681907148215624,0.000898016720520623,1180.936544,117.4595896,8.172924332,0.0505548131322977,0.0722802602116846,1.485040108,2.080819791,2,0.00051271959987148,-0.000271514614911178,3
"3115",1987,"CAF",0,0.000684021893769533,-0.000485056921786478,0.00510815035229514,0.000200416511216241,NA,NA,NA,NA,0.00936643641548381,0.000603127020606388,0.00583221349941238,0.00092227563418284,0.00698049135866972,0.00103932293458405,434.3751203,46.80905809,3.577979254,0.00727137986923242,0.120417188693538,5.984440058,4.147213394,7,0.00051271959987148,-0.000271514614911178,3
