"","year","country","pa_b","spatial_lag","time_spatial_lag","rel_lag","time_rel_lag","trade_lag","time_trade_lag","trade_lag_20","time_trade_lag_20","lang_lag","time_lang_lag","env_igo_lag","time_env_igo_lag","env_igo_lag_20","time_env_igo_lag_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","region","b_prop","US","env_igo_nb"
"136",1960,"SEN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,NA
"137",1960,"SLB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melanesia",NA,NA,NA
"138",1960,"SLE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,NA
"139",1960,"SLV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central America",NA,NA,NA
"140",1960,"SMR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,NA
"141",1960,"SOM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA
"142",1960,"STP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle Africa",NA,NA,NA
"143",1960,"SUR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA
"144",1960,"SWE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,NA
"145",1960,"SWZ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Africa",NA,NA,NA
"146",1960,"SYC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA
"147",1960,"SYR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,NA
"148",1960,"TCD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle Africa",NA,NA,NA
"149",1960,"TGO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,NA
"150",1960,"THA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South-Eastern Asia",NA,NA,NA
"151",1960,"TON",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polynesia",NA,NA,NA
"152",1960,"TTO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,NA
"153",1960,"TUN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Africa",NA,NA,NA
"154",1960,"TUV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polynesia",NA,NA,NA
"155",1960,"TWN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Asia",NA,NA,NA
"156",1960,"TZA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA
"157",1960,"UGA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA
"158",1960,"URY",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA
"159",1960,"USA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern America",NA,NA,NA
"160",1960,"VAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,NA
"161",1960,"VCT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,NA
"162",1960,"VEN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA
"163",1960,"VNM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South-Eastern Asia",NA,NA,NA
"164",1960,"VUT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melanesia",NA,NA,NA
"165",1960,"WSM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polynesia",NA,NA,NA
"166",1960,"YEM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,NA
"167",1960,"ZAF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Africa",NA,NA,NA
"168",1960,"ZMB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA
"169",1960,"ZWE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA
"170",1961,"ABW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,NA
"171",1961,"AFG",0,0.25,NA,0.761904761904762,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,62.36937451,11.15702658,NA,NA,0.0319462795887006,NA,NA,NA,"Southern Asia",NA,NA,1
"172",1961,"AGO",1,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle Africa",NA,NA,0
"173",1961,"AIA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA
"174",1961,"ALB",0,0.5,NA,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Europe",NA,NA,2
"175",1961,"AND",0,NA,NA,NA,NA,NA,NA,NA,NA,0.380952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,0
"176",1961,"ARE",0,NA,NA,NA,NA,NA,NA,NA,NA,0.434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0
"177",1961,"ARG",1,0.8,NA,0.745098039215687,NA,NA,NA,NA,NA,0.380952380952381,NA,0.646017699115045,NA,0.646017699115045,NA,NA,15.20809609,NA,NA,NA,NA,NA,NA,"South America",NA,NA,5
"178",1961,"ARM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0
"179",1961,"ASM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",NA,NA,NA
"180",1961,"ATG",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,0
"181",1961,"AUS",1,1,NA,0.745098039215687,NA,NA,NA,NA,NA,0.578947368421053,NA,0.626556016597511,NA,0.626556016597511,NA,1810.510249,27.00896888,NA,NA,0,NA,NA,NA,"Australia and New Zealand",NA,NA,6
"182",1961,"AUT",1,0.333333333333333,NA,0.725490196078432,NA,NA,NA,NA,NA,0.5,NA,0.589041095890411,NA,0.589041095890411,NA,935.4604269,NA,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,5
"183",1961,"AZE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0
"184",1961,"BDI",1,NA,NA,NA,NA,NA,NA,NA,NA,0.636363636363636,NA,NA,NA,NA,NA,71.36022425,25.89285744,NA,NA,0.0384183703784883,NA,NA,NA,"Eastern Africa",NA,NA,0
"185",1961,"BEL",1,0.6,NA,0.745098039215687,NA,NA,NA,NA,NA,0.621621621621621,NA,0.592105263157895,NA,0.592105263157895,NA,1273.691659,NA,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,8
"186",1961,"BEN",1,0.6,NA,0.5,NA,NA,NA,NA,NA,0.636363636363636,NA,NA,NA,NA,NA,90.03583168,18.23419982,NA,NA,8.84190557704595e-05,NA,NA,NA,"Western Africa",NA,NA,0
"187",1961,"BES",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA
"188",1961,"BFA",1,0.833333333333333,NA,0.375,NA,NA,NA,NA,NA,0.636363636363636,NA,0.628205128205128,NA,0.628205128205128,NA,69.08319561,20.70137006,NA,NA,0.000605248450230196,NA,NA,NA,"Western Africa",NA,NA,1
"189",1961,"BGD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.82533382,19.30394367,NA,NA,NA,NA,NA,NA,"Southern Asia",NA,NA,0
"190",1961,"BGR",1,0.75,NA,0.725490196078432,NA,NA,NA,NA,NA,NA,NA,0.610062893081761,NA,0.610062893081761,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Europe",NA,NA,3
"191",1961,"BHR",0,NA,NA,NA,NA,NA,NA,NA,NA,0.391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0
"192",1961,"BHS",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,1483.003682,NA,NA,NA,-0.00023556581457657,NA,NA,NA,"Caribbean",NA,NA,0
"193",1961,"BIH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Europe",NA,NA,0
"194",1961,"BLR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Europe",NA,NA,0
"195",1961,"BLZ",1,NA,NA,NA,NA,NA,NA,NA,NA,0.525641025641026,NA,NA,NA,NA,NA,307.1221794,NA,NA,NA,0.0648335450644864,NA,NA,NA,"Central America",NA,NA,0
"196",1961,"BMU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.402119,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA
"197",1961,"BOL",1,0.4,NA,0.725490196078432,NA,NA,NA,NA,NA,0.380952380952381,NA,0.615384615384615,NA,0.615384615384615,NA,100.843655,40.14288904,NA,NA,0.0356264640063167,NA,NA,NA,"South America",NA,NA,1
"198",1961,"BRA",1,0.714285714285714,NA,0.725490196078432,NA,NA,NA,NA,NA,0.666666666666667,NA,0.623893805309735,NA,0.623893805309735,NA,232.9987625,12.61547153,NA,NA,0.00232407045710884,NA,NA,NA,"South America",NA,NA,5
"199",1961,"BRB",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,0
"200",1961,"BRN",1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South-Eastern Asia",NA,NA,0
"201",1961,"BTN",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Asia",NA,NA,0
"202",1961,"BWA",1,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,59.29885835,65.91957811,NA,NA,0.112783283509576,NA,NA,NA,"Southern Africa",NA,NA,0
"203",1961,"CAF",1,0.8,NA,0.375,NA,NA,NA,NA,NA,0.666666666666666,NA,0.627737226277372,NA,0.627737226277372,NA,66.77009549,57.45453674,NA,NA,0.000267485525682481,NA,NA,NA,"Middle Africa",NA,NA,1
"204",1961,"CAN",1,0,NA,0.745098039215687,NA,NA,NA,NA,NA,0.595238095238095,NA,0.620833333333334,NA,0.620833333333334,NA,2259.250511,NA,NA,NA,0,NA,NA,NA,"Northern America",NA,NA,7
"205",1961,"CHE",1,0.666666666666667,NA,0.725490196078432,NA,NA,NA,NA,NA,0.621621621621621,NA,0.623188405797102,NA,0.623188405797102,NA,1787.360348,NA,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,4
"206",1961,"CHL",1,0.333333333333333,NA,0.725490196078432,NA,NA,NA,NA,NA,0.333333333333333,NA,0.633802816901409,NA,0.633802816901409,NA,504.8011378,28.88948808,NA,NA,0.0041995134379562,NA,NA,NA,"South America",NA,NA,4
"207",1961,"CHN",0,0.357142857142857,NA,0.333333333333333,NA,NA,NA,NA,NA,0.5,NA,0.648648648648648,NA,0.648648648648648,NA,89.52054151,8.734099721,NA,NA,NA,NA,NA,NA,"Eastern Asia",NA,NA,1
"208",1961,"CIV",1,0.4,NA,0.5,NA,NA,NA,NA,NA,0.636363636363636,NA,0.630252100840337,NA,0.630252100840337,NA,147.2778347,57.14406757,NA,NA,0.00023800649490309,NA,NA,NA,"Western Africa",NA,NA,2
"209",1961,"CMR",1,0.666666666666667,NA,0.375,NA,NA,NA,NA,NA,0.607142857142857,NA,0.627737226277372,NA,0.627737226277372,NA,120.0181942,NA,NA,NA,0.000618684856991588,NA,NA,NA,"Middle Africa",NA,NA,2
"210",1961,"COD",1,1,NA,0.725490196078432,NA,NA,NA,NA,NA,0.636363636363636,NA,0.627737226277372,NA,0.627737226277372,NA,219.9058268,NA,NA,NA,0.024435880131287,NA,NA,NA,"Middle Africa",NA,NA,2
"211",1961,"COG",1,0.5,NA,0.725490196078432,NA,NA,NA,NA,NA,0.636363636363636,NA,0.630252100840337,NA,0.630252100840337,NA,124.7823587,106.0604921,NA,NA,0.000151823553962259,NA,NA,NA,"Middle Africa",NA,NA,2
"212",1961,"COK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",NA,NA,NA
"213",1961,"COL",1,0.555555555555556,NA,0.725490196078432,NA,NA,NA,NA,NA,0.333333333333333,NA,0.644067796610169,NA,0.644067796610169,NA,256.9628473,30.45201202,NA,NA,-0.00178112809634513,NA,NA,NA,"South America",NA,NA,1
"214",1961,"COM",0,NA,NA,NA,NA,NA,NA,NA,NA,0.551020408163266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,0
"215",1961,"CPV",0,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,0
"216",1961,"CRI",1,1,NA,0.725490196078432,NA,NA,NA,NA,NA,0.380952380952381,NA,0.636363636363636,NA,0.636363636363636,NA,376.9687856,47.26096506,NA,NA,0.00829534051909482,NA,NA,NA,"Central America",NA,NA,3
"217",1961,"CUB",0,0,NA,0.25,NA,NA,NA,NA,NA,0.380952380952381,NA,0.625,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,3
"218",1961,"CUW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA
"219",1961,"CYM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA
"220",1961,"CYP",0,0.857142857142857,NA,0.745098039215687,NA,NA,NA,NA,NA,0,NA,0.637362637362637,NA,0.637362637362637,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,3
"221",1961,"CZE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Europe",NA,NA,0
"222",1961,"DEU",1,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,0
"223",1961,"DJI",0,NA,NA,NA,NA,NA,NA,NA,NA,0.571428571428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,0
"224",1961,"DMA",1,NA,NA,NA,NA,NA,NA,NA,NA,0.595238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,0
"225",1961,"DNK",0,0.625,NA,0.725490196078432,NA,NA,NA,NA,NA,NA,NA,0.627586206896552,NA,0.627586206896552,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,9
"226",1961,"DOM",0,0.5,NA,0.725490196078432,NA,NA,NA,NA,NA,0.333333333333333,NA,0.662162162162162,NA,0.662162162162162,NA,203.8797509,44.40811024,NA,NA,0.000267697929074031,NA,NA,NA,"Caribbean",NA,NA,2
"227",1961,"DZA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.551020408163266,NA,NA,NA,NA,NA,239.0310692,106.1868043,NA,NA,0.130360864347598,NA,NA,NA,"Northern Africa",NA,NA,0
"228",1961,"ECU",0,0.5,NA,0.725490196078432,NA,NA,NA,NA,NA,0.380952380952381,NA,0.616,NA,0.616,NA,448.1148818,19.91164659,NA,NA,0.00323755113208406,NA,NA,NA,"South America",NA,NA,4
"229",1961,"EGY",0,0.533333333333333,NA,0.761904761904762,NA,NA,NA,NA,NA,0.434782608695652,NA,0.65158371040724,NA,0.65158371040724,NA,NA,41.69169853,NA,NA,NA,NA,NA,NA,"Northern Africa",NA,NA,5
"230",1961,"ERI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,0
"231",1961,"ESH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Africa",NA,NA,NA
"232",1961,"ESP",1,0.6,NA,0.725490196078432,NA,NA,NA,NA,NA,0.380952380952381,NA,0.604395604395604,NA,0.604395604395604,NA,396.3922533,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,8
"233",1961,"EST",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,0
"234",1961,"ETH",1,0.333333333333333,NA,0.333333333333333,NA,NA,NA,NA,NA,0.578947368421053,NA,0.628205128205128,NA,0.628205128205128,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,1
"235",1961,"FIN",1,0.5,NA,0.745098039215687,NA,NA,NA,NA,NA,1,NA,0.604743083003952,NA,0.604743083003952,NA,1179.353011,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,6
"236",1961,"FJI",1,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,279.5344978,NA,NA,NA,0.00961466406105601,NA,NA,NA,"Melanesia",NA,NA,0
"237",1961,"FLK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",NA,NA,NA
"238",1961,"FRA",1,0.5,NA,0.725490196078432,NA,NA,NA,NA,NA,0.636363636363636,NA,0.60942760942761,NA,0.60942760942761,NA,1333.881573,27.19391895,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,12
"239",1961,"FRO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,NA
"240",1961,"FSM",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micronesia",NA,NA,0
"241",1961,"GAB",0,0.333333333333333,NA,0.725490196078432,NA,NA,NA,NA,NA,0.636363636363636,NA,0.627737226277372,NA,0.627737226277372,NA,275.5853399,66.79819618,NA,NA,0.000141373746924577,NA,NA,NA,"Middle Africa",NA,NA,1
"242",1961,"GBR",1,0.666666666666667,NA,0.725490196078432,NA,NA,NA,NA,NA,0.578947368421053,NA,0.633116883116883,NA,0.633116883116883,NA,1397.594803,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,12
"243",1961,"GEO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0
"244",1961,"GHA",1,0.6,NA,0.333333333333333,NA,NA,NA,NA,NA,0.578947368421053,NA,0.630252100840337,NA,0.630252100840337,NA,176.0956484,63.63636364,NA,NA,0.00241560418899774,NA,NA,NA,"Western Africa",NA,NA,2
"245",1961,"GIB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,NA
"246",1961,"GIN",1,0.4,NA,0.333333333333333,NA,NA,NA,NA,NA,0.636363636363636,NA,0.628205128205128,NA,0.628205128205128,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,1
"247",1961,"GLP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA
"248",1961,"GMB",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,0
"249",1961,"GNB",0,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,0
"250",1961,"GNQ",0,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle Africa",NA,NA,0
"251",1961,"GRC",1,0.285714285714286,NA,0.725490196078432,NA,NA,NA,NA,NA,1,NA,0.607843137254902,NA,0.607843137254902,NA,520.3227443,24.47375971,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,7
"252",1961,"GRD",1,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,0
"253",1961,"GRL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern America",NA,NA,NA
"254",1961,"GTM",1,0.6,NA,0.725490196078432,NA,NA,NA,NA,NA,0.333333333333333,NA,0.623931623931624,NA,0.623931623931624,NA,252.7561712,27.1751655,NA,NA,0.015935224945882,NA,NA,NA,"Central America",NA,NA,3
"255",1961,"GUF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",NA,NA,NA
"256",1961,"GUM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Micronesia",NA,NA,NA
"257",1961,"GUY",1,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,297.5843078,105.688828,NA,NA,0.0444731024514642,NA,NA,NA,"South America",NA,NA,0
"258",1961,"HKG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.0565542,NA,NA,NA,0.00441400265148461,NA,NA,NA,"Eastern Asia",NA,NA,NA
"259",1961,"HND",1,0.6,NA,0.725490196078432,NA,NA,NA,NA,NA,0.333333333333333,NA,0.607142857142857,NA,0.607142857142857,NA,161.4775594,44.42127216,NA,NA,0.0160583937613586,NA,NA,NA,"Central America",NA,NA,2
"260",1961,"HRV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Europe",NA,NA,0
"261",1961,"HTI",0,0.333333333333333,NA,0.25,NA,NA,NA,NA,NA,0.636363636363636,NA,0.615384615384615,NA,0.615384615384615,NA,70.02754836,NA,NA,NA,0.037922712557543,NA,NA,NA,"Caribbean",NA,NA,1
"262",1961,"HUN",1,0.666666666666667,NA,0.725490196078432,NA,NA,NA,NA,NA,NA,NA,0.604938271604939,NA,0.604938271604939,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Europe",NA,NA,2
"263",1961,"IDN",1,0.666666666666667,NA,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,0.65945945945946,NA,0.65945945945946,NA,NA,24.09021015,NA,NA,NA,NA,NA,NA,"South-Eastern Asia",NA,NA,4
"264",1961,"IND",0,0.625,NA,1,NA,NA,NA,NA,NA,0.568965517241379,NA,0.62874251497006,NA,0.62874251497006,NA,83.03510182,11.29683311,NA,NA,0.0197038156355897,NA,NA,NA,"Southern Asia",NA,NA,4
"265",1961,"IRL",0,0.5,NA,0.745098039215687,NA,NA,NA,NA,NA,0.578947368421053,NA,0.619565217391305,NA,0.619565217391305,NA,685.6147124,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,5
"266",1961,"IRN",1,0.285714285714286,NA,0.80952380952381,NA,NA,NA,NA,NA,0.5,NA,0.627737226277372,NA,0.627737226277372,NA,196.3239271,31.23754167,NA,NA,0.00646085517639268,NA,NA,NA,"Southern Asia",NA,NA,1
