"","year","country","pa_b","spatial_lag","time_spatial_lag","rel_lag","time_rel_lag","trade_lag","time_trade_lag","trade_lag_20","time_trade_lag_20","lang_lag","time_lang_lag","env_igo_lag","time_env_igo_lag","env_igo_lag_20","time_env_igo_lag_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","region","b_prop","US","env_igo_nb","riskset","log_gdppc","log_tradeo","log_b_prop","log_popd"
"127",1960,"PRK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Asia",NA,NA,NA,1,NA,NA,NA,NA
"128",1960,"PRT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,NA,1,NA,NA,NA,NA
"129",1960,"PRY",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,1,NA,NA,NA,NA
"130",1960,"PSE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,NA,1,NA,NA,NA,NA
"131",1960,"QAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,NA,1,NA,NA,NA,NA
"132",1960,"ROU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Europe",NA,NA,NA,1,NA,NA,NA,NA
"133",1960,"RWA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA,1,NA,NA,NA,NA
"134",1960,"SAU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,NA,1,NA,NA,NA,NA
"135",1960,"SDN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Africa",NA,NA,NA,1,NA,NA,NA,NA
"136",1960,"SEN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,NA,1,NA,NA,NA,NA
"137",1960,"SLB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melanesia",NA,NA,NA,1,NA,NA,NA,NA
"138",1960,"SLE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,NA,1,NA,NA,NA,NA
"139",1960,"SLV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central America",NA,NA,NA,1,NA,NA,NA,NA
"140",1960,"SMR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,NA,1,NA,NA,NA,NA
"141",1960,"SOM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA,1,NA,NA,NA,NA
"142",1960,"STP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle Africa",NA,NA,NA,1,NA,NA,NA,NA
"143",1960,"SUR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,1,NA,NA,NA,NA
"144",1960,"SWE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,NA,1,NA,NA,NA,NA
"145",1960,"SWZ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Africa",NA,NA,NA,1,NA,NA,NA,NA
"146",1960,"SYC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA,1,NA,NA,NA,NA
"147",1960,"SYR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,NA,1,NA,NA,NA,NA
"148",1960,"TCD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle Africa",NA,NA,NA,1,NA,NA,NA,NA
"149",1960,"TGO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,NA,1,NA,NA,NA,NA
"150",1960,"THA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South-Eastern Asia",NA,NA,NA,1,NA,NA,NA,NA
"151",1960,"TON",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polynesia",NA,NA,NA,1,NA,NA,NA,NA
"152",1960,"TTO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,NA,1,NA,NA,NA,NA
"153",1960,"TUN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Africa",NA,NA,NA,1,NA,NA,NA,NA
"154",1960,"TUV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polynesia",NA,NA,NA,1,NA,NA,NA,NA
"155",1960,"TWN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Asia",NA,NA,NA,1,NA,NA,NA,NA
"156",1960,"TZA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA,1,NA,NA,NA,NA
"157",1960,"UGA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA,1,NA,NA,NA,NA
"158",1960,"URY",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,1,NA,NA,NA,NA
"159",1960,"USA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern America",NA,NA,NA,1,NA,NA,NA,NA
"160",1960,"VAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,NA,1,NA,NA,NA,NA
"161",1960,"VCT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,NA,1,NA,NA,NA,NA
"162",1960,"VEN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,1,NA,NA,NA,NA
"163",1960,"VNM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South-Eastern Asia",NA,NA,NA,1,NA,NA,NA,NA
"164",1960,"VUT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melanesia",NA,NA,NA,1,NA,NA,NA,NA
"165",1960,"WSM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polynesia",NA,NA,NA,1,NA,NA,NA,NA
"166",1960,"YEM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,NA,1,NA,NA,NA,NA
"167",1960,"ZAF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Africa",NA,NA,NA,1,NA,NA,NA,NA
"168",1960,"ZMB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA,1,NA,NA,NA,NA
"169",1960,"ZWE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,NA,1,NA,NA,NA,NA
"170",1961,"ABW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,NA,1,NA,NA,NA,NA
"171",1961,"AFG",0,0.25,NA,0.761904761904762,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,62.36937451,11.15702658,NA,NA,0.0319462795887006,NA,NA,NA,"Southern Asia",NA,NA,1,1,4.13307436178805,2.41206948596905,NA,NA
"172",1961,"AGO",1,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle Africa",NA,NA,0,1,NA,NA,NA,NA
"173",1961,"AIA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA,1,NA,NA,NA,NA
"174",1961,"ALB",0,0.5,NA,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Europe",NA,NA,2,1,NA,NA,NA,NA
"175",1961,"AND",0,NA,NA,NA,NA,NA,NA,NA,NA,0.380952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,0,1,NA,NA,NA,NA
"176",1961,"ARE",0,NA,NA,NA,NA,NA,NA,NA,NA,0.434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0,1,NA,NA,NA,NA
"177",1961,"ARG",1,0.8,NA,0.745098039215687,NA,NA,NA,NA,NA,0.380952380952381,NA,0.646017699115045,NA,0.646017699115045,NA,NA,15.20809609,NA,NA,NA,NA,NA,NA,"South America",NA,NA,5,1,NA,2.72182792355123,NA,NA
"178",1961,"ARM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0,1,NA,NA,NA,NA
"179",1961,"ASM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",NA,NA,NA,1,NA,NA,NA,NA
"180",1961,"ATG",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,0,1,NA,NA,NA,NA
"181",1961,"AUS",1,1,NA,0.745098039215687,NA,NA,NA,NA,NA,0.578947368421053,NA,0.626556016597511,NA,0.626556016597511,NA,1810.510249,27.00896888,NA,NA,0,NA,NA,NA,"Australia and New Zealand",NA,NA,6,1,7.50136399005684,3.29616899158526,NA,NA
"182",1961,"AUT",1,0.333333333333333,NA,0.725490196078432,NA,NA,NA,NA,NA,0.5,NA,0.589041095890411,NA,0.589041095890411,NA,935.4604269,NA,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,5,1,6.84103884326943,NA,NA,NA
"183",1961,"AZE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0,1,NA,NA,NA,NA
"184",1961,"BDI",1,NA,NA,NA,NA,NA,NA,NA,NA,0.636363636363636,NA,NA,NA,NA,NA,71.36022425,25.89285744,NA,NA,0.0384183703784883,NA,NA,NA,"Eastern Africa",NA,NA,0,1,4.26774063078363,3.25396715615533,NA,NA
"185",1961,"BEL",1,0.6,NA,0.745098039215687,NA,NA,NA,NA,NA,0.621621621621621,NA,0.592105263157895,NA,0.592105263157895,NA,1273.691659,NA,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,8,1,7.14967478093644,NA,NA,NA
"186",1961,"BEN",1,0.6,NA,0.5,NA,NA,NA,NA,NA,0.636363636363636,NA,NA,NA,NA,NA,90.03583168,18.23419982,NA,NA,8.84190557704595e-05,NA,NA,NA,"Western Africa",NA,NA,0,1,4.50020772087541,2.90329894175134,NA,NA
"187",1961,"BES",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA,1,NA,NA,NA,NA
"188",1961,"BFA",1,0.833333333333333,NA,0.375,NA,NA,NA,NA,NA,0.636363636363636,NA,0.628205128205128,NA,0.628205128205128,NA,69.08319561,20.70137006,NA,NA,0.000605248450230196,NA,NA,NA,"Western Africa",NA,NA,1,1,4.23531151176268,3.03019988455453,NA,NA
"189",1961,"BGD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.82533382,19.30394367,NA,NA,NA,NA,NA,NA,"Southern Asia",NA,NA,0,1,4.44059424605895,2.9603094102704,NA,NA
"190",1961,"BGR",1,0.75,NA,0.725490196078432,NA,NA,NA,NA,NA,NA,NA,0.610062893081761,NA,0.610062893081761,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Europe",NA,NA,3,1,NA,NA,NA,NA
"191",1961,"BHR",0,NA,NA,NA,NA,NA,NA,NA,NA,0.391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,0,1,NA,NA,NA,NA
"192",1961,"BHS",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,1483.003682,NA,NA,NA,-0.00023556581457657,NA,NA,NA,"Caribbean",NA,NA,0,1,7.30182482493997,NA,NA,NA
"193",1961,"BIH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Europe",NA,NA,0,1,NA,NA,NA,NA
"194",1961,"BLR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Europe",NA,NA,0,1,NA,NA,NA,NA
"195",1961,"BLZ",1,NA,NA,NA,NA,NA,NA,NA,NA,0.525641025641026,NA,NA,NA,NA,NA,307.1221794,NA,NA,NA,0.0648335450644864,NA,NA,NA,"Central America",NA,NA,0,1,5.72724564691639,NA,NA,NA
"196",1961,"BMU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.402119,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,1,7.55087263979208,NA,NA,NA
"197",1961,"BOL",1,0.4,NA,0.725490196078432,NA,NA,NA,NA,NA,0.380952380952381,NA,0.615384615384615,NA,0.615384615384615,NA,100.843655,40.14288904,NA,NA,0.0356264640063167,NA,NA,NA,"South America",NA,NA,1,1,4.61357134720035,3.69244531486886,NA,NA
"198",1961,"BRA",1,0.714285714285714,NA,0.725490196078432,NA,NA,NA,NA,NA,0.666666666666667,NA,0.623893805309735,NA,0.623893805309735,NA,232.9987625,12.61547153,NA,NA,0.00232407045710884,NA,NA,NA,"South America",NA,NA,5,1,5.4510331423928,2.5349239599121,NA,NA
"199",1961,"BRB",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,0,1,NA,NA,NA,NA
"200",1961,"BRN",1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South-Eastern Asia",NA,NA,0,1,NA,NA,NA,NA
"201",1961,"BTN",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern Asia",NA,NA,0,1,NA,NA,NA,NA
"202",1961,"BWA",1,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,59.29885835,65.91957811,NA,NA,0.112783283509576,NA,NA,NA,"Southern Africa",NA,NA,0,1,4.08259005371043,4.1884354855504,NA,NA
"203",1961,"CAF",1,0.8,NA,0.375,NA,NA,NA,NA,NA,0.666666666666666,NA,0.627737226277372,NA,0.627737226277372,NA,66.77009549,57.45453674,NA,NA,0.000267485525682481,NA,NA,NA,"Middle Africa",NA,NA,1,1,4.20125530800205,4.05099396967126,NA,NA
"204",1961,"CAN",1,0,NA,0.745098039215687,NA,NA,NA,NA,NA,0.595238095238095,NA,0.620833333333334,NA,0.620833333333334,NA,2259.250511,NA,NA,NA,0,NA,NA,NA,"Northern America",NA,NA,7,1,7.72278840496329,NA,NA,NA
"205",1961,"CHE",1,0.666666666666667,NA,0.725490196078432,NA,NA,NA,NA,NA,0.621621621621621,NA,0.623188405797102,NA,0.623188405797102,NA,1787.360348,NA,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,4,1,7.48849514452308,NA,NA,NA
"206",1961,"CHL",1,0.333333333333333,NA,0.725490196078432,NA,NA,NA,NA,NA,0.333333333333333,NA,0.633802816901409,NA,0.633802816901409,NA,504.8011378,28.88948808,NA,NA,0.0041995134379562,NA,NA,NA,"South America",NA,NA,4,1,6.22416456518643,3.36347779469498,NA,NA
"207",1961,"CHN",0,0.357142857142857,NA,0.333333333333333,NA,NA,NA,NA,NA,0.5,NA,0.648648648648648,NA,0.648648648648648,NA,89.52054151,8.734099721,NA,NA,NA,NA,NA,NA,"Eastern Asia",NA,NA,1,1,4.49446811302469,2.16723487256173,NA,NA
"208",1961,"CIV",1,0.4,NA,0.5,NA,NA,NA,NA,NA,0.636363636363636,NA,0.630252100840337,NA,0.630252100840337,NA,147.2778347,57.14406757,NA,NA,0.00023800649490309,NA,NA,NA,"Western Africa",NA,NA,2,1,4.99232083488845,4.04557558030332,NA,NA
"209",1961,"CMR",1,0.666666666666667,NA,0.375,NA,NA,NA,NA,NA,0.607142857142857,NA,0.627737226277372,NA,0.627737226277372,NA,120.0181942,NA,NA,NA,0.000618684856991588,NA,NA,NA,"Middle Africa",NA,NA,2,1,4.78764334962248,NA,NA,NA
"210",1961,"COD",1,1,NA,0.725490196078432,NA,NA,NA,NA,NA,0.636363636363636,NA,0.627737226277372,NA,0.627737226277372,NA,219.9058268,NA,NA,NA,0.024435880131287,NA,NA,NA,"Middle Africa",NA,NA,2,1,5.39319939470853,NA,NA,NA
"211",1961,"COG",1,0.5,NA,0.725490196078432,NA,NA,NA,NA,NA,0.636363636363636,NA,0.630252100840337,NA,0.630252100840337,NA,124.7823587,106.0604921,NA,NA,0.000151823553962259,NA,NA,NA,"Middle Africa",NA,NA,2,1,4.82657108937303,4.66400961152473,NA,NA
"212",1961,"COL",1,0.555555555555556,NA,0.725490196078432,NA,NA,NA,NA,NA,0.333333333333333,NA,0.644067796610169,NA,0.644067796610169,NA,256.9628473,30.45201202,NA,NA,-0.00178112809634513,NA,NA,NA,"South America",NA,NA,1,1,5.54893151140996,3.41615206816345,NA,NA
"213",1961,"COM",0,NA,NA,NA,NA,NA,NA,NA,NA,0.551020408163266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,0,1,NA,NA,NA,NA
"214",1961,"CPV",0,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Africa",NA,NA,0,1,NA,NA,NA,NA
"215",1961,"CRI",1,1,NA,0.725490196078432,NA,NA,NA,NA,NA,0.380952380952381,NA,0.636363636363636,NA,0.636363636363636,NA,376.9687856,47.26096506,NA,NA,0.00829534051909482,NA,NA,NA,"Central America",NA,NA,3,1,5.93216238720319,3.85568469177879,NA,NA
"216",1961,"CUB",0,0,NA,0.25,NA,NA,NA,NA,NA,0.380952380952381,NA,0.625,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,3,1,NA,NA,NA,NA
"217",1961,"CUW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA,1,NA,NA,NA,NA
"218",1961,"CYM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",NA,NA,NA,1,NA,NA,NA,NA
"219",1961,"CYP",0,0.857142857142857,NA,0.745098039215687,NA,NA,NA,NA,NA,0,NA,0.637362637362637,NA,0.637362637362637,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",NA,NA,3,1,NA,NA,NA,NA
"220",1961,"CZE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Europe",NA,NA,0,1,NA,NA,NA,NA
"221",1961,"DEU",1,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,0,1,NA,NA,NA,NA
"222",1961,"DJI",0,NA,NA,NA,NA,NA,NA,NA,NA,0.571428571428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,0,1,NA,NA,NA,NA
"223",1961,"DMA",1,NA,NA,NA,NA,NA,NA,NA,NA,0.595238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,NA,0,1,NA,NA,NA,NA
"224",1961,"DNK",0,0.625,NA,0.725490196078432,NA,NA,NA,NA,NA,NA,NA,0.627586206896552,NA,0.627586206896552,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,9,1,NA,NA,NA,NA
"225",1961,"DOM",0,0.5,NA,0.725490196078432,NA,NA,NA,NA,NA,0.333333333333333,NA,0.662162162162162,NA,0.662162162162162,NA,203.8797509,44.40811024,NA,NA,0.000267697929074031,NA,NA,NA,"Caribbean",NA,NA,2,1,5.31753036367396,3.79342211582038,NA,NA
"226",1961,"DZA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.551020408163266,NA,NA,NA,NA,NA,239.0310692,106.1868043,NA,NA,0.130360864347598,NA,NA,NA,"Northern Africa",NA,NA,0,1,5.4765935401354,4.66519984779209,NA,NA
"227",1961,"ECU",0,0.5,NA,0.725490196078432,NA,NA,NA,NA,NA,0.380952380952381,NA,0.616,NA,0.616,NA,448.1148818,19.91164659,NA,NA,0.00323755113208406,NA,NA,NA,"South America",NA,NA,4,1,6.10504963213105,2.99130481631397,NA,NA
"228",1961,"EGY",0,0.533333333333333,NA,0.761904761904762,NA,NA,NA,NA,NA,0.434782608695652,NA,0.65158371040724,NA,0.65158371040724,NA,NA,41.69169853,NA,NA,NA,NA,NA,NA,"Northern Africa",NA,NA,5,1,NA,3.73030203296731,NA,NA
"229",1961,"ERI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,0,1,NA,NA,NA,NA
"230",1961,"ESH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Africa",NA,NA,NA,1,NA,NA,NA,NA
"231",1961,"ESP",1,0.6,NA,0.725490196078432,NA,NA,NA,NA,NA,0.380952380952381,NA,0.604395604395604,NA,0.604395604395604,NA,396.3922533,NA,NA,NA,0,NA,NA,NA,"Southern Europe",NA,NA,8,1,5.98240425963117,NA,NA,NA
"232",1961,"EST",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,0,1,NA,NA,NA,NA
"233",1961,"ETH",1,0.333333333333333,NA,0.333333333333333,NA,NA,NA,NA,NA,0.578947368421053,NA,0.628205128205128,NA,0.628205128205128,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",NA,NA,1,1,NA,NA,NA,NA
"234",1961,"FIN",1,0.5,NA,0.745098039215687,NA,NA,NA,NA,NA,1,NA,0.604743083003952,NA,0.604743083003952,NA,1179.353011,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,6,1,7.07272127132791,NA,NA,NA
"235",1961,"FJI",1,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,279.5344978,NA,NA,NA,0.00961466406105601,NA,NA,NA,"Melanesia",NA,NA,0,1,5.63312571181232,NA,NA,NA
"236",1961,"FLK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",NA,NA,NA,1,NA,NA,NA,NA
"237",1961,"FRA",1,0.5,NA,0.725490196078432,NA,NA,NA,NA,NA,0.636363636363636,NA,0.60942760942761,NA,0.60942760942761,NA,1333.881573,27.19391895,NA,NA,0,NA,NA,NA,"Western Europe",NA,NA,12,1,7.19584844667269,3.30299338029219,NA,NA
"238",1961,"FRO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Europe",NA,NA,NA,1,NA,NA,NA,NA
"239",1961,"FSM",0,NA,NA,NA,NA,NA,NA,NA,NA,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micronesia",NA,NA,0,1,NA,NA,NA,NA
"240",1961,"GAB",0,0.333333333333333,NA,0.725490196078432,NA,NA,NA,NA,NA,0.636363636363636,NA,0.627737226277372,NA,0.627737226277372,NA,275.5853399,66.79819618,NA,NA,0.000141373746924577,NA,NA,NA,"Middle Africa",NA,NA,1,1,5.61889734432846,4.20167607688459,NA,NA
